[0.0, -1.19, -3.14],0.31655022007644973
[0.0, -1.19, -3.04],0.31655022007644973
[0.0, -1.19, -2.93],0.31655022007644973
[0.0, -1.19, -2.83],0.31655022007644973
[0.0, -1.19, -2.72],0.31655022007644973
[0.0, -1.19, -2.62],0.31655022007644973
[0.0, -1.19, -2.51],0.31655022007644973
[0.0, -1.19, -2.41],0.31655022007644973
[0.0, -1.19, -2.3],0.31655022007644973
[0.0, -1.19, -2.2],0.31655022007644973
[0.0, -1.19, -2.09],0.31655022007644973
[0.0, -1.19, -1.99],0.31655022007644973
[0.0, -1.19, -1.88],0.31655022007644973
[0.0, -1.19, -1.78],0.31655022007644973
[0.0, -1.19, -1.68],0.31655022007644973
[0.0, -1.19, -1.57],0.31655022007644973
[0.0, -1.19, -1.47],0.31655022007644973
[0.0, -1.19, -1.36],0.31655022007644973
[0.0, -1.19, -1.26],0.31655022007644973
[0.0, -1.19, -1.15],0.31655022007644973
[0.0, -1.19, -1.05],0.31655022007644973
[0.0, -1.19, -0.94],0.31655022007644973
[0.0, -1.19, -0.84],0.31655022007644973
[0.0, -1.19, -0.73],0.31655022007644973
[0.0, -1.19, -0.63],0.31655022007644973
[0.0, -1.19, -0.52],0.31655022007644973
[0.0, -1.19, -0.42],0.31655022007644973
[0.0, -1.19, -0.31],0.31655022007644973
[0.0, -1.19, -0.21],0.38174723192763604
[0.0, -1.19, -0.1],0.43435914195149217
[0.0, -1.19, 0.0],0.5436065715080677
[0.0, -1.19, 0.1],0.5192224473146527
[0.0, -1.19, 0.21],0.47367933183483596
[0.0, -1.19, 0.31],0.47367933183483596
[0.0, -1.19, 0.42],0.47367933183483596
[0.0, -1.19, 0.52],0.47367933183483596
[0.0, -1.19, 0.63],0.47367933183483596
[0.0, -1.19, 0.73],0.47367933183483596
[0.0, -1.19, 0.84],0.47367933183483596
[0.0, -1.19, 0.94],0.47367933183483596
[0.0, -1.19, 1.05],0.47367933183483596
[0.0, -1.19, 1.15],0.47367933183483596
[0.0, -1.19, 1.26],0.47367933183483596
[0.0, -1.19, 1.36],0.47367933183483596
[0.0, -1.19, 1.47],0.47367933183483596
[0.0, -1.19, 1.57],0.47367933183483596
[0.0, -1.19, 1.68],0.47367933183483596
[0.0, -1.19, 1.78],0.47367933183483596
[0.0, -1.19, 1.88],0.47367933183483596
[0.0, -1.19, 1.99],0.47367933183483596
[0.0, -1.19, 2.09],0.47367933183483596
[0.0, -1.19, 2.2],0.47367933183483596
[0.0, -1.19, 2.3],0.47367933183483596
[0.0, -1.19, 2.41],0.47367933183483596
[0.0, -1.19, 2.51],0.47367933183483596
[0.0, -1.19, 2.62],0.47367933183483596
[0.0, -1.19, 2.72],0.47367933183483596
[0.0, -1.19, 2.83],0.47367933183483596
[0.0, -1.19, 2.93],0.47367933183483596
[0.0, -1.19, 3.04],0.47367933183483596
[0.0, -0.99, -3.14],0.31655022007644973
[0.0, -0.99, -3.04],0.31655022007644973
[0.0, -0.99, -2.93],0.31655022007644973
[0.0, -0.99, -2.83],0.31655022007644973
[0.0, -0.99, -2.72],0.31655022007644973
[0.0, -0.99, -2.62],0.31655022007644973
[0.0, -0.99, -2.51],0.31655022007644973
[0.0, -0.99, -2.41],0.31655022007644973
[0.0, -0.99, -2.3],0.31655022007644973
[0.0, -0.99, -2.2],0.31655022007644973
[0.0, -0.99, -2.09],0.31655022007644973
[0.0, -0.99, -1.99],0.31655022007644973
[0.0, -0.99, -1.88],0.31655022007644973
[0.0, -0.99, -1.78],0.31655022007644973
[0.0, -0.99, -1.68],0.31655022007644973
[0.0, -0.99, -1.57],0.31655022007644973
[0.0, -0.99, -1.47],0.31655022007644973
[0.0, -0.99, -1.36],0.31655022007644973
[0.0, -0.99, -1.26],0.31655022007644973
[0.0, -0.99, -1.15],0.31655022007644973
[0.0, -0.99, -1.05],0.31655022007644973
[0.0, -0.99, -0.94],0.31655022007644973
[0.0, -0.99, -0.84],0.31655022007644973
[0.0, -0.99, -0.73],0.31655022007644973
[0.0, -0.99, -0.63],0.31655022007644973
[0.0, -0.99, -0.52],0.31655022007644973
[0.0, -0.99, -0.42],0.31655022007644973
[0.0, -0.99, -0.31],0.31655022007644973
[0.0, -0.99, -0.21],0.38174723192763604
[0.0, -0.99, -0.1],0.43435914195149217
[0.0, -0.99, 0.0],0.5436065715080677
[0.0, -0.99, 0.1],0.5192224473146527
[0.0, -0.99, 0.21],0.47367933183483596
[0.0, -0.99, 0.31],0.47367933183483596
[0.0, -0.99, 0.42],0.47367933183483596
[0.0, -0.99, 0.52],0.47367933183483596
[0.0, -0.99, 0.63],0.47367933183483596
[0.0, -0.99, 0.73],0.47367933183483596
[0.0, -0.99, 0.84],0.47367933183483596
[0.0, -0.99, 0.94],0.47367933183483596
[0.0, -0.99, 1.05],0.47367933183483596
[0.0, -0.99, 1.15],0.47367933183483596
[0.0, -0.99, 1.26],0.47367933183483596
[0.0, -0.99, 1.36],0.47367933183483596
[0.0, -0.99, 1.47],0.47367933183483596
[0.0, -0.99, 1.57],0.47367933183483596
[0.0, -0.99, 1.68],0.47367933183483596
[0.0, -0.99, 1.78],0.47367933183483596
[0.0, -0.99, 1.88],0.47367933183483596
[0.0, -0.99, 1.99],0.47367933183483596
[0.0, -0.99, 2.09],0.47367933183483596
[0.0, -0.99, 2.2],0.47367933183483596
[0.0, -0.99, 2.3],0.47367933183483596
[0.0, -0.99, 2.41],0.47367933183483596
[0.0, -0.99, 2.51],0.47367933183483596
[0.0, -0.99, 2.62],0.47367933183483596
[0.0, -0.99, 2.72],0.47367933183483596
[0.0, -0.99, 2.83],0.47367933183483596
[0.0, -0.99, 2.93],0.47367933183483596
[0.0, -0.99, 3.04],0.47367933183483596
[0.0, -0.79, -3.14],0.31655022007644973
[0.0, -0.79, -3.04],0.31655022007644973
[0.0, -0.79, -2.93],0.31655022007644973
[0.0, -0.79, -2.83],0.31655022007644973
[0.0, -0.79, -2.72],0.31655022007644973
[0.0, -0.79, -2.62],0.31655022007644973
[0.0, -0.79, -2.51],0.31655022007644973
[0.0, -0.79, -2.41],0.31655022007644973
[0.0, -0.79, -2.3],0.31655022007644973
[0.0, -0.79, -2.2],0.31655022007644973
[0.0, -0.79, -2.09],0.31655022007644973
[0.0, -0.79, -1.99],0.31655022007644973
[0.0, -0.79, -1.88],0.31655022007644973
[0.0, -0.79, -1.78],0.31655022007644973
[0.0, -0.79, -1.68],0.31655022007644973
[0.0, -0.79, -1.57],0.31655022007644973
[0.0, -0.79, -1.47],0.31655022007644973
[0.0, -0.79, -1.36],0.31655022007644973
[0.0, -0.79, -1.26],0.31655022007644973
[0.0, -0.79, -1.15],0.31655022007644973
[0.0, -0.79, -1.05],0.31655022007644973
[0.0, -0.79, -0.94],0.31655022007644973
[0.0, -0.79, -0.84],0.31655022007644973
[0.0, -0.79, -0.73],0.31655022007644973
[0.0, -0.79, -0.63],0.31655022007644973
[0.0, -0.79, -0.52],0.31655022007644973
[0.0, -0.79, -0.42],0.31655022007644973
[0.0, -0.79, -0.31],0.31655022007644973
[0.0, -0.79, -0.21],0.38174723192763604
[0.0, -0.79, -0.1],0.43435914195149217
[0.0, -0.79, 0.0],0.5436065715080677
[0.0, -0.79, 0.1],0.5192224473146527
[0.0, -0.79, 0.21],0.47367933183483596
[0.0, -0.79, 0.31],0.47367933183483596
[0.0, -0.79, 0.42],0.47367933183483596
[0.0, -0.79, 0.52],0.47367933183483596
[0.0, -0.79, 0.63],0.47367933183483596
[0.0, -0.79, 0.73],0.47367933183483596
[0.0, -0.79, 0.84],0.47367933183483596
[0.0, -0.79, 0.94],0.47367933183483596
[0.0, -0.79, 1.05],0.47367933183483596
[0.0, -0.79, 1.15],0.47367933183483596
[0.0, -0.79, 1.26],0.47367933183483596
[0.0, -0.79, 1.36],0.47367933183483596
[0.0, -0.79, 1.47],0.47367933183483596
[0.0, -0.79, 1.57],0.47367933183483596
[0.0, -0.79, 1.68],0.47367933183483596
[0.0, -0.79, 1.78],0.47367933183483596
[0.0, -0.79, 1.88],0.47367933183483596
[0.0, -0.79, 1.99],0.47367933183483596
[0.0, -0.79, 2.09],0.47367933183483596
[0.0, -0.79, 2.2],0.47367933183483596
[0.0, -0.79, 2.3],0.47367933183483596
[0.0, -0.79, 2.41],0.47367933183483596
[0.0, -0.79, 2.51],0.47367933183483596
[0.0, -0.79, 2.62],0.47367933183483596
[0.0, -0.79, 2.72],0.47367933183483596
[0.0, -0.79, 2.83],0.47367933183483596
[0.0, -0.79, 2.93],0.47367933183483596
[0.0, -0.79, 3.04],0.47367933183483596
[0.0, -0.6, -3.14],0.31655022007644973
[0.0, -0.6, -3.04],0.31655022007644973
[0.0, -0.6, -2.93],0.31655022007644973
[0.0, -0.6, -2.83],0.31655022007644973
[0.0, -0.6, -2.72],0.31655022007644973
[0.0, -0.6, -2.62],0.31655022007644973
[0.0, -0.6, -2.51],0.31655022007644973
